"filename","qmos","sd","votes","artifacts","blur","contrast","colors","other","degraded.amount"
"30054528.jpg",3.7843137254902,0.855890775512765,51,0.0392156862745098,0.0588235294117647,0.254901960784314,0.215686274509804,0,0.113725490196078
"31286602.jpg",4.43636363636364,0.660068356831499,55,0,0.0181818181818182,0.0181818181818182,0.0181818181818182,0,0.0109090909090909
"31490353.jpg",3.7741935483871,0.912919202406012,62,0.032258064516129,0.0161290322580645,0.193548387096774,0.112903225806452,0,0.0709677419354839
"33000255.jpg",1.31914893617021,0.593676202872862,47,0.191489361702128,0.787234042553192,0.276595744680851,0.25531914893617,0,0.302127659574468
"34713269.jpg",2.80434782608696,0.980239544814119,46,0.130434782608696,0.58695652173913,0.239130434782609,0.108695652173913,0.0217391304347826,0.217391304347826
"34796696.jpg",3.76190476190476,0.910765111078374,63,0.0158730158730159,0.111111111111111,0.0952380952380952,0.111111111111111,0,0.0666666666666667
"35002160.jpg",4.05084745762712,0.752552640238297,59,0.0847457627118644,0.0508474576271186,0.0677966101694915,0.0338983050847458,0,0.0474576271186441
"35311267.jpg",2.3125,0.709907215041694,64,0.28125,0.4375,0.328125,0.109375,0.015625,0.234375
"36434642.jpg",3.33928571428571,0.879602921039544,56,0.0357142857142857,0.482142857142857,0.0535714285714286,0,0,0.114285714285714
"36869449.jpg",3.6,0.827493663245746,60,0.166666666666667,0.116666666666667,0.116666666666667,0.0833333333333333,0.0166666666666667,0.1
"37951657.jpg",1.87272727272727,0.721483693882766,55,0.745454545454545,0.181818181818182,0.145454545454545,0.0545454545454545,0.0181818181818182,0.229090909090909
"38056572.jpg",4.01960784313725,0.787151728154906,51,0.0392156862745098,0.0392156862745098,0.0980392156862745,0.0392156862745098,0,0.0431372549019608
"39540491.jpg",4.09090909090909,0.77633343525421,55,0,0.0181818181818182,0.0363636363636364,0.0545454545454545,0,0.0218181818181818
"41130035.jpg",3.83333333333333,0.77093425312507,54,0,0.0740740740740741,0.185185185185185,0.111111111111111,0,0.0740740740740741
"42490373.jpg",3.75,0.836660026534076,56,0.0892857142857143,0.214285714285714,0.303571428571429,0.178571428571429,0,0.157142857142857
"42614998.jpg",3.27272727272727,1.09636681909852,55,0.254545454545455,0.363636363636364,0.145454545454545,0.290909090909091,0,0.210909090909091
"43749901.jpg",3.06666666666667,0.750757193529548,45,0.0444444444444444,0.666666666666667,0.0888888888888889,0.0222222222222222,0,0.164444444444444
"44009500.jpg",1.32758620689655,0.509142072836972,58,0.189655172413793,0.827586206896552,0.310344827586207,0.224137931034483,0,0.310344827586207
"45015821.jpg",2.15686274509804,0.857264230435584,51,0.254901960784314,0.568627450980392,0.352941176470588,0.568627450980392,0,0.349019607843137
"45323583.jpg",1.91071428571429,0.939570225045583,56,0.160714285714286,0.946428571428571,0.125,0.142857142857143,0,0.275
"45917867.jpg",2.52727272727273,0.835653336208561,55,0.381818181818182,0.509090909090909,0.145454545454545,0.0909090909090909,0,0.225454545454545
"46116416.jpg",3.89830508474576,1.06179605896602,59,0.101694915254237,0.186440677966102,0.0847457627118644,0.0677966101694915,0,0.088135593220339
"46658329.jpg",3.36538461538462,0.929449471331644,52,0.153846153846154,0.153846153846154,0.0961538461538462,0.0384615384615385,0,0.0884615384615385
"46667675.jpg",3.08196721311475,0.899908920710185,61,0.0983606557377049,0.344262295081967,0.147540983606557,0.0491803278688525,0,0.127868852459016
"46766983.jpg",2.52542372881356,0.773615163247558,59,0.440677966101695,0.23728813559322,0.254237288135593,0.220338983050847,0,0.230508474576271
"47095522.jpg",4.08333333333333,0.787436662326019,60,0.05,0.283333333333333,0.0833333333333333,0.0166666666666667,0,0.0866666666666667
"47612135.jpg",3.81818181818182,0.656726457965542,44,0,0.0227272727272727,0.113636363636364,0.0681818181818182,0,0.0409090909090909
"49445241.jpg",3.21052631578947,0.881087844357011,57,0.105263157894737,0.315789473684211,0.192982456140351,0.087719298245614,0,0.140350877192982
"49874259.jpg",3.63636363636364,0.754336509141357,55,0.109090909090909,0.236363636363636,0.0545454545454545,0.109090909090909,0,0.101818181818182
"50012842.jpg",4.109375,0.875,64,0.0625,0.03125,0.109375,0,0.015625,0.04375
"51433626.jpg",3.05,0.928366526098211,60,0.133333333333333,0.566666666666667,0.0833333333333333,0,0,0.156666666666667
"52196600.jpg",3.43859649122807,0.945242672160532,57,0.192982456140351,0.157894736842105,0.263157894736842,0.210526315789474,0,0.164912280701754
"52568944.jpg",2.71428571428571,0.887704023410801,63,0.111111111111111,0.73015873015873,0.111111111111111,0.0634920634920635,0,0.203174603174603
"53065971.jpg",2.34545454545455,0.865344757204635,55,0.181818181818182,0.781818181818182,0.145454545454545,0.0181818181818182,0,0.225454545454545
"56278886.jpg",3,0.963624111659432,57,0.105263157894737,0.245614035087719,0.263157894736842,0.333333333333333,0,0.189473684210526
"57501165.jpg",3.6140350877193,1.03085238594282,57,0.105263157894737,0.140350877192982,0.157894736842105,0.12280701754386,0,0.105263157894737
"58449294.jpg",3.01694915254237,0.860864149315591,59,0.23728813559322,0.152542372881356,0.203389830508475,0.152542372881356,0,0.149152542372881
"61745002.jpg",3.27692307692308,0.960268391969341,65,0.0615384615384615,0.2,0.246153846153846,0.2,0,0.141538461538462
"62049415.jpg",3.16071428571429,0.949196515993409,56,0.125,0.357142857142857,0.142857142857143,0.0714285714285714,0,0.139285714285714
"62339435.jpg",3.7843137254902,0.944748124955982,51,0.137254901960784,0.333333333333333,0.0588235294117647,0.0980392156862745,0,0.125490196078431
"62458506.jpg",3.90163934426229,0.789618431750148,61,0.147540983606557,0.0327868852459016,0.0163934426229508,0,0,0.039344262295082
"62503983.jpg",3.01754385964912,0.855470381681819,57,0.12280701754386,0.140350877192982,0.263157894736842,0.210526315789474,0,0.147368421052632
"63121245.jpg",3.48387096774194,1.03610138569466,62,0.129032258064516,0.32258064516129,0.0645161290322581,0.0483870967741935,0,0.112903225806452
"63888840.jpg",2.9,0.817188234233393,60,0.15,0.15,0.116666666666667,0.166666666666667,0,0.116666666666667
"63920904.jpg",3.17307692307692,1.14995573395033,52,0.192307692307692,0.25,0.0769230769230769,0.0769230769230769,0.0384615384615385,0.126923076923077
"66839471.jpg",3.96363636363636,0.665655799266891,55,0.0909090909090909,0.145454545454545,0.127272727272727,0.0545454545454545,0,0.0836363636363636
"68605475.jpg",2.96296296296296,0.86793971973458,54,0.0740740740740741,0.592592592592593,0.12962962962963,0,0,0.159259259259259
"69161613.jpg",4.16393442622951,0.711344451698155,61,0.0163934426229508,0.0491803278688525,0.0983606557377049,0.0491803278688525,0,0.0426229508196721
"69754716.jpg",3.87692307692308,0.910145804042069,65,0.0153846153846154,0.0615384615384615,0,0.0461538461538462,0,0.0246153846153846
"70164643.jpg",4.24561403508772,0.762531070898238,57,0.0350877192982456,0.0350877192982456,0.087719298245614,0.0350877192982456,0,0.0385964912280702
"70272233.jpg",2,1.06173100513865,56,0.25,0.428571428571429,0.267857142857143,0.303571428571429,0,0.25
"71458295.jpg",3.63636363636364,0.868451929705239,55,0.0545454545454545,0.127272727272727,0.0909090909090909,0,0,0.0545454545454545
"71775760.jpg",3.1864406779661,0.730483455197155,59,0.203389830508475,0.440677966101695,0.11864406779661,0.186440677966102,0.0169491525423729,0.193220338983051
"73558937.jpg",3.51020408163265,1.0824826592066,49,0.0204081632653061,0.0612244897959184,0.224489795918367,0.163265306122449,0,0.0938775510204082
"79475896.jpg",3.14,0.989949493661167,50,0.1,0.26,0.14,0.2,0,0.14
"80184044.jpg",1.22222222222222,0.462424564645328,54,0.12962962962963,0.851851851851852,0.0925925925925926,0.0555555555555556,0,0.225925925925926
"80417582.jpg",2.53571428571429,0.761918289923192,56,0.196428571428571,0.303571428571429,0.196428571428571,0.482142857142857,0,0.235714285714286
"80498915.jpg",3.85,0.777327014927175,60,0.0166666666666667,0.116666666666667,0.116666666666667,0.0166666666666667,0,0.0533333333333333
"80954980.jpg",4.03703703703704,0.776128830070451,54,0,0.148148148148148,0.0925925925925926,0.037037037037037,0,0.0555555555555556
"81006585.jpg",2.05084745762712,0.775124657684376,59,0.423728813559322,0.525423728813559,0.169491525423729,0.11864406779661,0,0.247457627118644
"81292981.jpg",2.14754098360656,0.891367219010035,61,0.131147540983607,0.639344262295082,0.163934426229508,0.147540983606557,0,0.216393442622951
"82183009.jpg",2.50943396226415,0.953185781984934,53,0.132075471698113,0.490566037735849,0.188679245283019,0.283018867924528,0,0.218867924528302
"82421401.jpg",2.23529411764706,0.862281515379233,51,0.0784313725490196,0.803921568627451,0.137254901960784,0.0784313725490196,0,0.219607843137255
"82824130.jpg",2.58928571428571,0.82631241536855,56,0.142857142857143,0.589285714285714,0.267857142857143,0.196428571428571,0,0.239285714285714
"83935018.jpg",3.12698412698413,1.03941769510879,63,0.222222222222222,0.238095238095238,0.158730158730159,0.349206349206349,0,0.193650793650794
"84018414.jpg",3.98461538461538,0.926895147999284,65,0.0461538461538462,0.307692307692308,0.0615384615384615,0,0,0.0830769230769231
"85119046.jpg",2.6,0.852012867230258,55,0.0545454545454545,0.781818181818182,0.0909090909090909,0.0363636363636364,0,0.192727272727273
"85240920.jpg",3.20634920634921,0.845457123132694,63,0.0952380952380952,0.619047619047619,0.0793650793650794,0.0634920634920635,0,0.171428571428571
"86243803.jpg",2.74137931034483,0.928313785946575,58,0.0862068965517241,0.603448275862069,0.103448275862069,0.0862068965517241,0,0.175862068965517
"86543550.jpg",3.8448275862069,1.02258228576261,58,0.155172413793103,0.189655172413793,0.0862068965517241,0.0172413793103448,0,0.0896551724137931
"87511338.jpg",2.43076923076923,0.809498895328747,65,0.107692307692308,0.753846153846154,0.2,0.138461538461538,0,0.24
"89393627.jpg",2.55769230769231,0.849762632103848,52,0.442307692307692,0.5,0.211538461538462,0.0961538461538462,0,0.25
"90834437.jpg",4.56603773584906,0.635774329891213,53,0.0377358490566038,0.0188679245283019,0,0,0,0.0113207547169811
"91357025.jpg",3.71428571428571,0.935414346693485,49,0.0204081632653061,0.285714285714286,0.102040816326531,0.102040816326531,0,0.102040816326531
"92317233.jpg",2.16279069767442,0.870966418852386,43,0.325581395348837,0.86046511627907,0,0.0697674418604651,0,0.251162790697674
"92336148.jpg",3.67213114754098,0.889218973320779,61,0.0163934426229508,0.0819672131147541,0.278688524590164,0.0491803278688525,0,0.0852459016393443
"92466227.jpg",3.26315789473684,1.00935474065425,57,0.105263157894737,0.508771929824561,0.12280701754386,0.105263157894737,0,0.168421052631579
"93473094.jpg",2.82758620689655,0.957664026250769,58,0.275862068965517,0.293103448275862,0.0689655172413793,0.224137931034483,0,0.172413793103448
"93917546.jpg",3.234375,0.93845850471897,64,0.171875,0.140625,0.15625,0.046875,0,0.103125
"94886803.jpg",3.72549019607843,0.776619118295423,51,0.117647058823529,0.0392156862745098,0.0392156862745098,0.137254901960784,0,0.0666666666666667
"95019293.jpg",2.8135593220339,0.955466599701088,59,0.0847457627118644,0.576271186440678,0.0677966101694915,0.186440677966102,0,0.183050847457627
"95721252.jpg",3.15384615384615,0.915757810790677,52,0.0769230769230769,0.173076923076923,0.230769230769231,0.153846153846154,0,0.126923076923077
"96655810.jpg",3.46551724137931,0.940614156243457,58,0.241379310344828,0.189655172413793,0.0517241379310345,0.0344827586206897,0,0.103448275862069
"97984449.jpg",2.83582089552239,0.930900751884857,67,0.388059701492537,0.149253731343284,0.328358208955224,0.238805970149254,0,0.22089552238806
"99355212.jpg",3.84615384615385,0.696901134705307,52,0.153846153846154,0.0384615384615385,0.192307692307692,0.0384615384615385,0,0.0846153846153846
"100117038.jpg",4.12903225806452,0.712508175799901,62,0.0967741935483871,0.0645161290322581,0.0483870967741935,0.0483870967741935,0,0.0516129032258065
"100882570.jpg",3.82142857142857,0.855084107657739,56,0.0178571428571429,0.0535714285714286,0.267857142857143,0.0892857142857143,0,0.0857142857142857
"101601008.jpg",4.03703703703704,0.845921691432687,54,0.12962962962963,0.0185185185185185,0.0555555555555556,0.12962962962963,0,0.0666666666666667
"102995966.jpg",1.88888888888889,0.924849129290657,54,0.166666666666667,0.574074074074074,0.333333333333333,0.425925925925926,0,0.3
"103400056.jpg",4.46774193548387,0.80404187835399,62,0.0161290322580645,0.0483870967741935,0.0967741935483871,0.0161290322580645,0,0.0354838709677419
"104219737.jpg",3.14035087719298,0.833208010626657,57,0.175438596491228,0.192982456140351,0.245614035087719,0.263157894736842,0,0.175438596491228
"105620456.jpg",3.62903225806452,0.962133404194527,62,0.0645161290322581,0.290322580645161,0.0483870967741935,0.0483870967741935,0,0.0903225806451613
"106456452.jpg",2.47368421052632,0.868193180401828,57,0.280701754385965,0.578947368421053,0.210526315789474,0.175438596491228,0.0175438596491228,0.252631578947368
"106652866.jpg",3.06779661016949,0.944391918564734,59,0.0677966101694915,0.152542372881356,0.406779661016949,0.11864406779661,0,0.149152542372881
"107505789.jpg",3.53703703703704,0.945953905354382,54,0.037037037037037,0.37037037037037,0.0740740740740741,0.0185185185185185,0,0.1
"107799222.jpg",4.01587301587302,0.888856886264663,63,0.0317460317460317,0.0476190476190476,0.0317460317460317,0.0158730158730159,0,0.0253968253968254
"109825878.jpg",2.66176470588235,0.955897548336032,68,0.455882352941176,0.397058823529412,0.117647058823529,0.117647058823529,0,0.217647058823529
"110356262.jpg",3.26415094339623,0.835531691527718,53,0.188679245283019,0.169811320754717,0.188679245283019,0.30188679245283,0,0.169811320754717
"113663782.jpg",3.94827586206897,0.73562036817492,58,0.0172413793103448,0.120689655172414,0.155172413793103,0.0517241379310345,0,0.0689655172413793
"113701797.jpg",2.6,0.96890428330361,50,0.46,0.28,0.14,0.08,0,0.192
"115290990.jpg",3.16666666666667,1.01123630772263,60,0.216666666666667,0.25,0.116666666666667,0.05,0,0.126666666666667
"117172917.jpg",3.82456140350877,0.80451420607061,57,0.0701754385964912,0.105263157894737,0.0350877192982456,0.0175438596491228,0,0.0456140350877193
"120328351.jpg",2.6551724137931,0.806807095314742,58,0.310344827586207,0.396551724137931,0.172413793103448,0.137931034482759,0,0.203448275862069
"120459577.jpg",3.3921568627451,0.826521176317922,51,0.196078431372549,0.392156862745098,0.0588235294117647,0.0392156862745098,0,0.137254901960784
"120983206.jpg",3.62962962962963,1.06923171670652,54,0,0.222222222222222,0.12962962962963,0.037037037037037,0,0.0777777777777778
"121123359.jpg",4.73214285714286,0.485838410419515,56,0.0178571428571429,0,0,0,0,0.00357142857142857
"122346209.jpg",2.59090909090909,1.05213735177162,66,0.318181818181818,0.393939393939394,0.166666666666667,0.106060606060606,0,0.196969696969697
"122553631.jpg",2.71186440677966,0.871994294856912,59,0.186440677966102,0.491525423728814,0.101694915254237,0.0677966101694915,0,0.169491525423729
"122760647.jpg",3.3695652173913,0.74113113705932,46,0.130434782608696,0.347826086956522,0.0652173913043478,0.0869565217391304,0,0.126086956521739
"123242995.jpg",3.39655172413793,0.954024810674723,58,0.0689655172413793,0.189655172413793,0.172413793103448,0.275862068965517,0,0.141379310344828
"125829275.jpg",2.7258064516129,0.926289174100645,62,0.0806451612903226,0.67741935483871,0.0806451612903226,0.0967741935483871,0,0.187096774193548
"127977276.jpg",4.13793103448276,0.8260724207254,58,0.0689655172413793,0,0.155172413793103,0.120689655172414,0,0.0689655172413793
"128079586.jpg",3.796875,0.911647514380525,64,0.125,0.03125,0.109375,0.078125,0.015625,0.071875
"128293583.jpg",4.1551724137931,0.894461008690572,58,0,0.0517241379310345,0.0344827586206897,0,0,0.0172413793103448
"128715765.jpg",3.57692307692308,0.775764110249457,52,0.0769230769230769,0.288461538461538,0.134615384615385,0,0,0.1
"128781220.jpg",3.98076923076923,0.874259005356225,52,0.0576923076923077,0.0769230769230769,0.134615384615385,0.0192307692307692,0,0.0576923076923077
"129023751.jpg",4.25,0.571201528745046,60,0.0333333333333333,0.0333333333333333,0.05,0,0,0.0233333333333333
"132921013.jpg",4.19607843137255,0.529890850765976,51,0.0588235294117647,0.0196078431372549,0,0.0196078431372549,0,0.0196078431372549
"133829142.jpg",2.0188679245283,0.693113544858823,53,0.207547169811321,0.547169811320755,0.132075471698113,0.150943396226415,0,0.207547169811321
"134343714.jpg",2.70909090909091,1.1332144916895,55,0.218181818181818,0.254545454545455,0.381818181818182,0.345454545454545,0,0.24
"135352055.jpg",1.77586206896552,0.750277222409037,58,0.310344827586207,0.706896551724138,0.413793103448276,0.362068965517241,0,0.358620689655172
"135403304.jpg",2.35087719298246,1.0435384185921,57,0.175438596491228,0.175438596491228,0.368421052631579,0.210526315789474,0.0175438596491228,0.189473684210526
"136287514.jpg",1.98305084745763,0.955772397948541,59,0.0677966101694915,0.915254237288136,0.11864406779661,0.11864406779661,0,0.24406779661017
"136948336.jpg",4.3968253968254,0.583086408128845,63,0.0158730158730159,0,0.0476190476190476,0,0,0.0126984126984127
"137731604.jpg",1.9811320754717,0.746545017390003,53,0.0943396226415094,0.69811320754717,0.132075471698113,0.0377358490566038,0,0.192452830188679
"137841242.jpg",4.39622641509434,0.716283749144726,53,0.0188679245283019,0.0188679245283019,0.0566037735849057,0.0377358490566038,0,0.0264150943396226
"138750201.jpg",3.53571428571429,0.933503385868831,56,0.0357142857142857,0.0892857142857143,0.375,0.25,0,0.15
"139253033.jpg",2.54098360655738,0.958710427115565,61,0.147540983606557,0.622950819672131,0.245901639344262,0.19672131147541,0,0.242622950819672
"139611767.jpg",2.29508196721311,1.21578866440789,61,0.163934426229508,0.672131147540984,0.180327868852459,0.163934426229508,0,0.236065573770492
"139999071.jpg",2.25454545454545,0.865344757204635,55,0.290909090909091,0.454545454545455,0.272727272727273,0.581818181818182,0,0.32
"141087919.jpg",4.46153846153846,0.561162940823649,65,0.0461538461538462,0.107692307692308,0,0.0307692307692308,0.0153846153846154,0.04
"141683460.jpg",4.19672131147541,0.702843560857074,61,0.0491803278688525,0.147540983606557,0.0655737704918033,0.0163934426229508,0,0.0557377049180328
"142117255.jpg",3.82456140350877,1.03721479759057,57,0.0350877192982456,0.192982456140351,0.0350877192982456,0.0350877192982456,0,0.0596491228070175
"142607218.jpg",3.59016393442623,0.803680060312723,61,0.114754098360656,0.131147540983607,0.0819672131147541,0.0491803278688525,0,0.0754098360655738
"143394138.jpg",2.6551724137931,0.806807095314742,58,0.172413793103448,0.603448275862069,0.275862068965517,0.103448275862069,0,0.231034482758621
"143622689.jpg",4.02941176470588,0.809838536243429,68,0.132352941176471,0.0588235294117647,0.102941176470588,0.0588235294117647,0,0.0705882352941176
"143643298.jpg",2.30357142857143,0.951929005319636,56,0.25,0.660714285714286,0.285714285714286,0.321428571428571,0,0.303571428571429
"143899204.jpg",3.16393442622951,1.08290239432204,61,0.114754098360656,0.524590163934426,0.131147540983607,0.0983606557377049,0,0.173770491803279
"144272742.jpg",2.17741935483871,1.07922548956377,62,0.145161290322581,0.516129032258065,0.274193548387097,0.258064516129032,0.0161290322580645,0.241935483870968
"145089144.jpg",1.85714285714286,0.758970925898645,63,0.507936507936508,0.571428571428571,0.238095238095238,0.253968253968254,0,0.314285714285714
"145215893.jpg",1.45454545454545,0.661596884598498,55,0.509090909090909,0.545454545454545,0.345454545454545,0.363636363636364,0,0.352727272727273
"145517507.jpg",2.47540983606557,0.828785404010978,61,0.163934426229508,0.704918032786885,0.0491803278688525,0.0327868852459016,0,0.19016393442623
"146926363.jpg",1.36666666666667,0.519669603859165,60,0.1,0.816666666666667,0.05,0.05,0,0.203333333333333
"147639760.jpg",3.28070175438596,1.31955601251915,57,0.192982456140351,0.456140350877193,0.0701754385964912,0.0701754385964912,0,0.157894736842105
"147783170.jpg",2.59322033898305,0.91196347604943,59,0.322033898305085,0.322033898305085,0.254237288135593,0.169491525423729,0,0.213559322033898
"149795981.jpg",4.05,0.746176695573474,60,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.05,0,0.02
"149836125.jpg",3.53968253968254,0.930234046605699,63,0.126984126984127,0.158730158730159,0.158730158730159,0.0476190476190476,0,0.0984126984126984
"149867784.jpg",4.10714285714286,0.77877692986728,56,0.107142857142857,0.125,0.0892857142857143,0.0714285714285714,0,0.0785714285714286
"152780037.jpg",3.16393442622951,0.986244186613242,61,0.114754098360656,0.409836065573771,0.0819672131147541,0.0655737704918033,0,0.134426229508197
"153557108.jpg",3.85185185185185,0.959705289028334,54,0.037037037037037,0.037037037037037,0.111111111111111,0.0740740740740741,0,0.0518518518518519
"153876946.jpg",3.43636363636364,0.811118029581674,55,0.181818181818182,0.163636363636364,0.254545454545455,0.0545454545454545,0,0.130909090909091
