ref_name,dist_name,dmos
native_american.png,native_american.JPEG.3.png,0.362078
native_american.png,native_american.JPEG.4.png,0.699263
native_american.png,native_american.JPEG.5.png,0.827044
redwood.png,redwood.JPEG.1.png,0.027168
redwood.png,redwood.JPEG.2.png,0.098655
redwood.png,redwood.JPEG.3.png,0.425072
redwood.png,redwood.JPEG.4.png,0.744926
redwood.png,redwood.JPEG.5.png,0.845802
roping.png,roping.JPEG.1.png,0.013677
roping.png,roping.JPEG.2.png,0.075115
roping.png,roping.JPEG.3.png,0.300448
roping.png,roping.JPEG.4.png,0.599293
roping.png,roping.JPEG.5.png,0.829291
rushmore.png,rushmore.JPEG.1.png,0.024131
rushmore.png,rushmore.JPEG.2.png,0.042972
rushmore.png,rushmore.JPEG.3.png,0.180693
rushmore.png,rushmore.JPEG.4.png,0.537272
rushmore.png,rushmore.JPEG.5.png,0.666299
shroom.png,shroom.JPEG.1.png,0.019647
shroom.png,shroom.JPEG.2.png,0.124728
shroom.png,shroom.JPEG.3.png,0.307087
shroom.png,shroom.JPEG.4.png,0.663131
shroom.png,shroom.JPEG.5.png,0.780081
snow_leaves.png,snow_leaves.JPEG.1.png,0.021858
snow_leaves.png,snow_leaves.JPEG.2.png,0.059661
snow_leaves.png,snow_leaves.JPEG.3.png,0.260905
snow_leaves.png,snow_leaves.JPEG.4.png,0.555248
snow_leaves.png,snow_leaves.JPEG.5.png,0.710816
sunsetcolor.png,sunsetcolor.JPEG.1.png,0.031170
sunsetcolor.png,sunsetcolor.JPEG.2.png,0.436003
sunsetcolor.png,sunsetcolor.JPEG.3.png,0.693030
sunsetcolor.png,sunsetcolor.JPEG.4.png,0.884946
sunsetcolor.png,sunsetcolor.JPEG.5.png,0.917643
sunset_sparrow.png,sunset_sparrow.JPEG.1.png,0.043167
sunset_sparrow.png,sunset_sparrow.JPEG.2.png,0.117386
sunset_sparrow.png,sunset_sparrow.JPEG.3.png,0.341719
sunset_sparrow.png,sunset_sparrow.JPEG.4.png,0.721518
sunset_sparrow.png,sunset_sparrow.JPEG.5.png,0.826071
swarm.png,swarm.JPEG.1.png,0.046621
swarm.png,swarm.JPEG.2.png,0.369293
swarm.png,swarm.JPEG.3.png,0.713532
swarm.png,swarm.JPEG.4.png,0.775962
swarm.png,swarm.JPEG.5.png,0.891153
trolley.png,trolley.JPEG.1.png,0.026266
trolley.png,trolley.JPEG.2.png,0.057287
trolley.png,trolley.JPEG.3.png,0.168480
trolley.png,trolley.JPEG.4.png,0.578454
trolley.png,trolley.JPEG.5.png,0.726540
turtle.png,turtle.JPEG.1.png,0.015467
turtle.png,turtle.JPEG.2.png,0.128719
turtle.png,turtle.JPEG.3.png,0.488430
turtle.png,turtle.JPEG.4.png,0.689535
turtle.png,turtle.JPEG.5.png,0.775016
veggies.png,veggies.JPEG.1.png,0.037552
veggies.png,veggies.JPEG.2.png,0.107661
veggies.png,veggies.JPEG.3.png,0.229410
veggies.png,veggies.JPEG.4.png,0.589821
veggies.png,veggies.JPEG.5.png,0.730394
woman.png,woman.JPEG.1.png,0.031199
woman.png,woman.JPEG.2.png,0.118715
woman.png,woman.JPEG.3.png,0.348318
woman.png,woman.JPEG.4.png,0.621443
woman.png,woman.JPEG.5.png,0.782590
1600.png,1600.jpeg2000.1.png,0.011967
1600.png,1600.jpeg2000.2.png,0.135311
1600.png,1600.jpeg2000.3.png,0.364361
1600.png,1600.jpeg2000.4.png,0.575843
1600.png,1600.jpeg2000.5.png,0.826916
aerial_city.png,aerial_city.jpeg2000.1.png,0.027045
aerial_city.png,aerial_city.jpeg2000.2.png,0.191014
aerial_city.png,aerial_city.jpeg2000.3.png,0.485551
aerial_city.png,aerial_city.jpeg2000.4.png,0.754413
aerial_city.png,aerial_city.jpeg2000.5.png,0.955908
boston.png,boston.jpeg2000.1.png,0.000294
boston.png,boston.jpeg2000.2.png,0.118135
boston.png,boston.jpeg2000.3.png,0.389335
boston.png,boston.jpeg2000.4.png,0.696563
boston.png,boston.jpeg2000.5.png,0.904305
bridge.png,bridge.jpeg2000.1.png,0.038118
bridge.png,bridge.jpeg2000.2.png,0.202935
bridge.png,bridge.jpeg2000.3.png,0.409380
bridge.png,bridge.jpeg2000.4.png,0.650820
bridge.png,bridge.jpeg2000.5.png,0.824682
butter_flower.png,butter_flower.jpeg2000.1.png,0.027567
butter_flower.png,butter_flower.jpeg2000.2.png,0.143161
butter_flower.png,butter_flower.jpeg2000.3.png,0.459942
butter_flower.png,butter_flower.jpeg2000.4.png,0.779221
butter_flower.png,butter_flower.jpeg2000.5.png,0.925690
cactus.png,cactus.jpeg2000.1.png,0.078557
cactus.png,cactus.jpeg2000.2.png,0.209039
cactus.png,cactus.jpeg2000.3.png,0.405463
cactus.png,cactus.jpeg2000.4.png,0.638977
cactus.png,cactus.jpeg2000.5.png,0.785250
child_swimming.png,child_swimming.jpeg2000.1.png,0.028659
child_swimming.png,child_swimming.jpeg2000.2.png,0.042940
child_swimming.png,child_swimming.jpeg2000.3.png,0.322600
child_swimming.png,child_swimming.jpeg2000.4.png,0.546622
child_swimming.png,child_swimming.jpeg2000.5.png,0.765875
couple.png,couple.jpeg2000.1.png,0.002141
couple.png,couple.jpeg2000.2.png,0.072520
couple.png,couple.jpeg2000.3.png,0.385885
couple.png,couple.jpeg2000.4.png,0.630620
couple.png,couple.jpeg2000.5.png,0.804854
elk.png,elk.jpeg2000.1.png,0.026943
elk.png,elk.jpeg2000.2.png,0.074380
elk.png,elk.jpeg2000.3.png,0.245089
elk.png,elk.jpeg2000.4.png,0.545794
elk.png,elk.jpeg2000.5.png,0.810573
family.png,family.jpeg2000.1.png,0.044337
family.png,family.jpeg2000.2.png,0.237538
family.png,family.jpeg2000.3.png,0.558713
family.png,family.jpeg2000.4.png,0.761955
family.png,family.jpeg2000.5.png,0.977123
fisher.png,fisher.jpeg2000.1.png,0.008125
fisher.png,fisher.jpeg2000.2.png,0.176319
fisher.png,fisher.jpeg2000.3.png,0.517954
fisher.png,fisher.jpeg2000.4.png,0.808429
fisher.png,fisher.jpeg2000.5.png,0.972080
foxy.png,foxy.jpeg2000.1.png,0.015411
foxy.png,foxy.jpeg2000.2.png,0.056298
foxy.png,foxy.jpeg2000.3.png,0.178762
foxy.png,foxy.jpeg2000.4.png,0.379203
foxy.png,foxy.jpeg2000.5.png,0.609030
geckos.png,geckos.jpeg2000.1.png,0.022350
geckos.png,geckos.jpeg2000.2.png,0.044189
geckos.png,geckos.jpeg2000.3.png,0.170479
geckos.png,geckos.jpeg2000.4.png,0.377391
geckos.png,geckos.jpeg2000.5.png,0.617103
lady_liberty.png,lady_liberty.jpeg2000.1.png,0.031247
lady_liberty.png,lady_liberty.jpeg2000.2.png,0.267004
lady_liberty.png,lady_liberty.jpeg2000.3.png,0.508630
lady_liberty.png,lady_liberty.jpeg2000.4.png,0.763424
lady_liberty.png,lady_liberty.jpeg2000.5.png,0.907292
lake.png,lake.jpeg2000.1.png,0.065431
lake.png,lake.jpeg2000.2.png,0.166944
lake.png,lake.jpeg2000.3.png,0.247797
lake.png,lake.jpeg2000.4.png,0.408123
lake.png,lake.jpeg2000.5.png,0.682337
log_seaside.png,log_seaside.jpeg2000.1.png,0.000208
log_seaside.png,log_seaside.jpeg2000.2.png,0.044763
log_seaside.png,log_seaside.jpeg2000.3.png,0.159952
log_seaside.png,log_seaside.jpeg2000.4.png,0.394424
log_seaside.png,log_seaside.jpeg2000.5.png,0.693041
monument.png,monument.jpeg2000.1.png,0.014624
monument.png,monument.jpeg2000.2.png,0.106412
monument.png,monument.jpeg2000.3.png,0.380948
monument.png,monument.jpeg2000.4.png,0.665182
monument.png,monument.jpeg2000.5.png,0.820598
native_american.png,native_american.jpeg2000.1.png,0.054907
native_american.png,native_american.jpeg2000.2.png,0.150310
native_american.png,native_american.jpeg2000.3.png,0.372920
native_american.png,native_american.jpeg2000.4.png,0.723122
native_american.png,native_american.jpeg2000.5.png,0.887085
redwood.png,redwood.jpeg2000.1.png,0.031707
redwood.png,redwood.jpeg2000.2.png,0.182316
redwood.png,redwood.jpeg2000.3.png,0.434438
redwood.png,redwood.jpeg2000.4.png,0.681236
redwood.png,redwood.jpeg2000.5.png,0.885726
roping.png,roping.jpeg2000.1.png,0.017065
roping.png,roping.jpeg2000.2.png,0.171858
roping.png,roping.jpeg2000.3.png,0.364208
roping.png,roping.jpeg2000.4.png,0.670977
roping.png,roping.jpeg2000.5.png,0.910231
rushmore.png,rushmore.jpeg2000.1.png,0.018268
rushmore.png,rushmore.jpeg2000.2.png,0.090044
rushmore.png,rushmore.jpeg2000.3.png,0.306238
rushmore.png,rushmore.jpeg2000.4.png,0.501412
rushmore.png,rushmore.jpeg2000.5.png,0.753767
shroom.png,shroom.jpeg2000.1.png,0.004010
shroom.png,shroom.jpeg2000.2.png,0.080263
shroom.png,shroom.jpeg2000.3.png,0.391021
shroom.png,shroom.jpeg2000.4.png,0.605435
shroom.png,shroom.jpeg2000.5.png,0.836572
snow_leaves.png,snow_leaves.jpeg2000.1.png,0.004027
snow_leaves.png,snow_leaves.jpeg2000.2.png,0.077840
snow_leaves.png,snow_leaves.jpeg2000.3.png,0.187381
snow_leaves.png,snow_leaves.jpeg2000.4.png,0.555400
snow_leaves.png,snow_leaves.jpeg2000.5.png,0.756591
sunsetcolor.png,sunsetcolor.jpeg2000.1.png,0.023928
sunsetcolor.png,sunsetcolor.jpeg2000.2.png,0.300653
sunsetcolor.png,sunsetcolor.jpeg2000.3.png,0.655226
sunsetcolor.png,sunsetcolor.jpeg2000.4.png,0.850891
sunsetcolor.png,sunsetcolor.jpeg2000.5.png,1.000000
sunset_sparrow.png,sunset_sparrow.jpeg2000.1.png,0.058402
sunset_sparrow.png,sunset_sparrow.jpeg2000.2.png,0.178501
sunset_sparrow.png,sunset_sparrow.jpeg2000.3.png,0.391255
sunset_sparrow.png,sunset_sparrow.jpeg2000.4.png,0.606085
sunset_sparrow.png,sunset_sparrow.jpeg2000.5.png,0.888810
swarm.png,swarm.jpeg2000.1.png,0.032796
swarm.png,swarm.jpeg2000.2.png,0.313328
swarm.png,swarm.jpeg2000.3.png,0.572300
swarm.png,swarm.jpeg2000.4.png,0.837374
swarm.png,swarm.jpeg2000.5.png,0.967152
trolley.png,trolley.jpeg2000.1.png,0.035962
trolley.png,trolley.jpeg2000.2.png,0.164425
trolley.png,trolley.jpeg2000.3.png,0.349715
trolley.png,trolley.jpeg2000.4.png,0.533182
trolley.png,trolley.jpeg2000.5.png,0.763933
turtle.png,turtle.jpeg2000.1.png,0.001972
turtle.png,turtle.jpeg2000.2.png,0.162116
turtle.png,turtle.jpeg2000.3.png,0.531665
turtle.png,turtle.jpeg2000.4.png,0.802320
turtle.png,turtle.jpeg2000.5.png,0.984200
veggies.png,veggies.jpeg2000.1.png,0.045103
veggies.png,veggies.jpeg2000.2.png,0.114308
veggies.png,veggies.jpeg2000.3.png,0.317298
veggies.png,veggies.jpeg2000.4.png,0.547713
veggies.png,veggies.jpeg2000.5.png,0.771946
woman.png,woman.jpeg2000.1.png,0.042023
woman.png,woman.jpeg2000.2.png,0.121537
woman.png,woman.jpeg2000.3.png,0.403444
woman.png,woman.jpeg2000.4.png,0.641080
woman.png,woman.jpeg2000.5.png,0.896614
1600.png,1600.fnoise.1.png,0.052376
1600.png,1600.fnoise.2.png,0.253058
1600.png,1600.fnoise.3.png,0.375741
1600.png,1600.fnoise.4.png,0.489880
1600.png,1600.fnoise.5.png,0.565219
aerial_city.png,aerial_city.fnoise.1.png,0.125646
aerial_city.png,aerial_city.fnoise.2.png,0.318731
aerial_city.png,aerial_city.fnoise.3.png,0.475221
aerial_city.png,aerial_city.fnoise.4.png,0.600628
aerial_city.png,aerial_city.fnoise.5.png,0.707734
boston.png,boston.fnoise.1.png,0.067654
boston.png,boston.fnoise.2.png,0.243427
boston.png,boston.fnoise.3.png,0.498129
boston.png,boston.fnoise.4.png,0.619963
boston.png,boston.fnoise.5.png,0.724084
bridge.png,bridge.fnoise.1.png,0.050821
bridge.png,bridge.fnoise.2.png,0.292757
bridge.png,bridge.fnoise.3.png,0.428868
bridge.png,bridge.fnoise.4.png,0.595310
bridge.png,bridge.fnoise.5.png,0.696540
butter_flower.png,butter_flower.fnoise.1.png,0.027877
butter_flower.png,butter_flower.fnoise.2.png,0.195120
butter_flower.png,butter_flower.fnoise.3.png,0.381516
butter_flower.png,butter_flower.fnoise.4.png,0.549040
butter_flower.png,butter_flower.fnoise.5.png,0.726603
cactus.png,cactus.fnoise.1.png,0.222083
cactus.png,cactus.fnoise.2.png,0.325322
cactus.png,cactus.fnoise.3.png,0.503035
cactus.png,cactus.fnoise.4.png,0.594751
cactus.png,cactus.fnoise.5.png,0.666608
child_swimming.png,child_swimming.fnoise.1.png,0.031725
child_swimming.png,child_swimming.fnoise.2.png,0.226116
child_swimming.png,child_swimming.fnoise.3.png,0.375526
child_swimming.png,child_swimming.fnoise.4.png,0.570449
child_swimming.png,child_swimming.fnoise.5.png,0.699115
couple.png,couple.fnoise.1.png,0.011536
couple.png,couple.fnoise.2.png,0.088824
couple.png,couple.fnoise.3.png,0.264691
couple.png,couple.fnoise.4.png,0.467049
couple.png,couple.fnoise.5.png,0.638799
elk.png,elk.fnoise.1.png,0.046471
elk.png,elk.fnoise.2.png,0.246678
elk.png,elk.fnoise.3.png,0.370894
elk.png,elk.fnoise.4.png,0.483852
elk.png,elk.fnoise.5.png,0.644948
family.png,family.fnoise.1.png,0.169833
family.png,family.fnoise.2.png,0.271892
family.png,family.fnoise.3.png,0.447987
family.png,family.fnoise.4.png,0.568643
family.png,family.fnoise.5.png,0.680636
fisher.png,fisher.fnoise.1.png,0.066060
fisher.png,fisher.fnoise.2.png,0.270288
fisher.png,fisher.fnoise.3.png,0.402802
fisher.png,fisher.fnoise.4.png,0.487372
fisher.png,fisher.fnoise.5.png,0.606523
foxy.png,foxy.fnoise.1.png,0.022738
foxy.png,foxy.fnoise.2.png,0.092167
foxy.png,foxy.fnoise.3.png,0.332709
foxy.png,foxy.fnoise.4.png,0.400978
foxy.png,foxy.fnoise.5.png,0.575855
geckos.png,geckos.fnoise.1.png,0.004041
geckos.png,geckos.fnoise.2.png,0.190149
geckos.png,geckos.fnoise.3.png,0.337513
geckos.png,geckos.fnoise.4.png,0.451414
geckos.png,geckos.fnoise.5.png,0.609818
lady_liberty.png,lady_liberty.fnoise.1.png,0.031954
lady_liberty.png,lady_liberty.fnoise.2.png,0.193461
lady_liberty.png,lady_liberty.fnoise.3.png,0.352432
lady_liberty.png,lady_liberty.fnoise.4.png,0.505370
lady_liberty.png,lady_liberty.fnoise.5.png,0.641992
lake.png,lake.fnoise.1.png,0.124647
lake.png,lake.fnoise.2.png,0.290345
lake.png,lake.fnoise.3.png,0.439697
lake.png,lake.fnoise.4.png,0.571498
lake.png,lake.fnoise.5.png,0.659032
log_seaside.png,log_seaside.fnoise.1.png,0.017510
log_seaside.png,log_seaside.fnoise.2.png,0.143125
log_seaside.png,log_seaside.fnoise.3.png,0.322969
log_seaside.png,log_seaside.fnoise.4.png,0.518165
log_seaside.png,log_seaside.fnoise.5.png,0.672643
monument.png,monument.fnoise.1.png,0.030943
monument.png,monument.fnoise.2.png,0.208240
monument.png,monument.fnoise.3.png,0.320127
monument.png,monument.fnoise.4.png,0.513709
monument.png,monument.fnoise.5.png,0.598478
native_american.png,native_american.fnoise.1.png,0.086900
native_american.png,native_american.fnoise.2.png,0.254457
native_american.png,native_american.fnoise.3.png,0.490956
native_american.png,native_american.fnoise.4.png,0.617730
native_american.png,native_american.fnoise.5.png,0.735444
redwood.png,redwood.fnoise.1.png,0.094844
redwood.png,redwood.fnoise.2.png,0.309781
redwood.png,redwood.fnoise.3.png,0.524452
redwood.png,redwood.fnoise.4.png,0.653247
redwood.png,redwood.fnoise.5.png,0.752071
roping.png,roping.fnoise.1.png,0.032260
roping.png,roping.fnoise.2.png,0.138743
roping.png,roping.fnoise.3.png,0.335892
roping.png,roping.fnoise.4.png,0.512508
roping.png,roping.fnoise.5.png,0.738256
rushmore.png,rushmore.fnoise.1.png,0.198400
